sentiment_coeff,sentence,sentiment,sentiment_rate
"[2.5039263077193943, 24.60614524637703, 15.54404129497309, 28.038398044701818, 20.819783390900547, 16.506913701880258, 13.464566986850604]",keren pak tapi saya sudah lulus hehe,1,17.35482499620039
"[0, 0, 0]",sabrimas hore hore,0,0.0
[3.3565079204002117],mantap,1,3.3565079204002117
"[0, 24.60614524637703, 8.748082997111048, 17.17747863040405, 14.239074539068866, 19.187545053085326, 15.858788282581123, 21.701713341458348]",terimakasihh pak rektor folded hands light skin tone,1,15.189853511260726
"[4.981675686369007, 0, 24.60614524637703]",kouta unlimited pak,1,9.862606977582011
"[5.7909338436637325, 0, 24.60614524637703, -1.0011009563506763]",3 juta pak ah,1,7.3489945334225215
"[0, 17.17747863040405, 14.239074539068866]",mantabb folded hands,1,10.472184389824305
"[0, 12.677455641351257, 0]",zeeeeeh 300k cu,1,4.225818547117085
"[0, 7.298321574963803]",senang ko,1,3.6491607874819016
[0],huhuy,0,0.0
"[11.335749165769135, 13.296965097814006, 11.335749165769135, 13.296965097814006, 11.335749165769135, 13.296965097814006]",red heart red heart red heart,1,12.31635713179157
[1.2414825212917675],lumayan,1,1.2414825212917675
"[4.936681767844157, 17.17747863040405, 14.239074539068866, 17.17747863040405, 14.239074539068866]",alhamdulillah folded hands folded hands,1,13.553957621357998
"[0, 24.60614524637703]",gayeng pak,1,12.303072623188514
"[8.444716662454697, 8.528258020047797, 14.76785330469702, 2.664164772016315, 20.125481828339538]",cara ngasih subsidinya gimna ya,1,10.906094917511073
"[0, 1.6754158902436922, 1.6754158902436922]",sing main main,1,1.1169439268291281
"[8.342834701255844, 0, 7.496338617675973, 11.335749165769135, 13.296965097814006]",terimakasih bapakk fire red heart,1,8.094377516502991
"[1.2414825212917675, 0, 2.6883939573538185]",lumayan lahh wkwkwkwk,1,1.3099588262151953
"[4.936681767844157, 8.342834701255844, 4.846142869768318, 11.335749165769135, 13.296965097814006]",alhamdulillah terimakasih bapak red heart,1,8.551674720490292
"[24.60614524637703, 22.69505775487729, 3.3240890194247497, 0, 0, 15.879250785867304]",pak bisa dijadiin cash pb ga,1,11.084090467757727
"[8.748082997111048, 0, 21.204059676660677]",rektor it telkom,1,9.984047557923908
"[24.60614524637703, 17.087558738518734, 0, 11.005619920945882, 3.2941699939576594, 2.641569583615108]",pak jangan bilang april mop ),1,9.772510580569069
"[17.087558738518734, 9.720037925357095, 22.88279881445002, 28.347989528796663, 1.4845550215934118, 18.14499507890788, 20.125481828339538, 6.668485919890897]",jangan sampe ada yang jual lagi ya wkwk,1,15.557737856981781
"[0, 18.79709499312352, 0, 0, 7.84593787215387]",makasiii banyak bapaakk revolving hearts,1,5.328606573055478
"[4.936681767844157, 17.17747863040405, 14.239074539068866, 0, 11.574386030355013, 0]",alhamdulillah folded hands doa anak sholehah,1,7.987936827945347
[4.936681767844157],alhamdulillah,1,4.936681767844157
"[10.9360398726983, 24.60614524637703, 18.442847059281977, 0]",punten pak bpp heheee,1,13.496258044589325
"[0, 21.967258484815744, 20.462859342017907, 5.728275457232987, 10.920665617536907, 20.400002087964094, 28.347989528796663, 0, 0, 15.089281860116749, 24.60614524637703, 10.9360398726983, 27.72594088605488, 7.426086858464288, 0, 13.811511003396197, 3.5879751037890832, 16.160470069993472, 20.400002087964094, 0, 24.60614524637703]",awas aja kalo 300rb bentuk kuota yang bagian elearning doang pak punten untuk zoom dll itu gabisa pake kuota elearning pak,1,12.960792797790258
"[13.793051183201154, 10.920665617536907, 12.344022635368287, 10.132092299437364, 7.883706482934054, 20.400002087964094, 20.793529754531342, 20.439488831012753, 19.483589884407326, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266]",dalam bentuk apa ni transfer kuota atau diberikan materi beaming face with smiling eyes,1,15.787063233579419
"[6.152804392110045, 21.743351687956963, 21.967258484815744, 7.466904839483822, 24.60614524637703, 17.17747863040405, 14.239074539068866, 19.187545053085326, 15.858788282581123, 21.701713341458348]",mentahan nya aja yuk pak folded hands light skin tone,1,17.01010644973413
[0],uhuy,0,0.0
"[13.296965097814006, 3.1046562165621303]",heart suit,1,8.200810657188068
"[3.854043892199398, 4.846142869768318, 8.748082997111048, 6.312957224444167, 8.444716662454697, 0, 8.791752838354096, 24.60614524637703]",makasih bapak rektor btw cara ngeklaimnya gimana pak,1,8.200480216338594
"[-1.1170333090266522, 13.296965097814006, -1.1170333090266522, 13.296965097814006]",beating heart beating heart,1,6.089965894393677
"[-1.1007144295206477, 12.848807946036755]",linkaja sih,1,5.874046758258054
"[7.528971945778206, 7.268261216450961, 0, 20.125481828339538]",alumni dapet nga ya,1,8.730678747642177
"[12.677455641351257, 9.720037925357095, 5.898612465067072]",300k sampe mei,1,9.432035343925142
[0],maaauuuuu,0,0.0
"[12.786423097001768, 4.305255886038621, 12.75355994294832, 3.27525380697462, 23.949859845910467, 11.335749165769135, 13.296965097814006]",jadi semangat belajar hugging face red heart,1,11.671866691779561
"[15.54404129497309, 0, 12.638755390065596, 0]",tapi providernya telkomsel hiyahiyahiya,1,7.045699171259671
"[0, 0, 0, 24.60614524637703, 17.17747863040405, 14.239074539068866]",082127380801 silahkan diisi pak folded hands,1,9.337116402641657
"[8.342834701255844, 18.79709499312352, 14.298290672686512, 0, 29.67113496319793, 0, 7.496338617675973, 7.496338617675973, 7.496338617675973]",terimakasih banyak sangat suportif dan solutif fire fire fire,1,10.399819020365747
"[7.963775940095206, 0, 0]",duit ajaa dongg,1,2.6545919800317352
[4.936681767844157],alhamdulillah,1,4.936681767844157
"[3.785610367055135, 5.151073555178361, 0]",puji tuhan handshake,1,2.9788946407444983
"[3.2298676437324865, 14.239074539068866, 3.2298676437324865, 14.239074539068866, 3.2298676437324865, 14.239074539068866]",clapping hands clapping hands clapping hands,1,8.734471091400676
"[4.865391056503959, 22.644803515935426, 19.991453332194787, 23.949859845910467, 22.644803515935426, 19.991453332194787, 23.949859845910467]",seneng loudly crying face loudly crying face,1,19.719660634940762
"[16.160470069993472, 6.267051866427909, 21.967258484815744, 3.9306371076691113, 9.54110520646235, 22.69505775487729, 25.670098798085004, 6.343299476685978, 27.39853095151287, 6.3923523922358765, 23.949859845910467, 23.611044010781132, 20.223691517441853, 13.743825228007266, 6.812797508031863, 23.949859845910467]",pake link aja please biar bisa di tf ke atm face with rolling eyes relieved face,1,16.16605875405304
"[0, 1.2714366174089429, 4.419059533412175, 0, 21.967258484815744]",amar rd minta tuker aja,1,5.531550927127372
"[2.9992828114638352, 0]",@ ayusername,1,1.4996414057319176
"[14.76785330469702, 9.720037925357095, 3.1779746475787785, 12.344022635368287, 12.052821119479336]",subsidinya sampe bulan apa yaa,1,10.412541926496104
"[24.60614524637703, 0, 11.145915243055274, 22.69505775487729, 14.76785330469702, 0, 21.967258484815744, 24.60614524637703, 0, 14.76785330469702, 9.310979330426424, 20.400002087964094, 19.826683780469835, 7.962105435704973, 12.638755390065596, 12.786423097001768, 11.533139486658433, 17.030621719722305, 12.638755390065596, 0, 21.054195874878666, 22.69505775487729, 2.903870768730864, 24.60614524637703]",pak adhi klo bisa subsidinya ditransfer aja pak takutnya subsidinya berupa kuota pada pengguna telkomsel jadi selain dari telkomsel nnti tidak bisa dipake pak,1,13.747623497826636
"[1.84110524591198, 4.5195616209659235, 22.88279881445002, 0, 20.14865820599139, 18.442847059281977, 9.710754667144293, 24.60614524637703, 0, 23.949859845910467]",kirain bakal ada pengembalian uang bpp 50% pak pensive face,1,12.610173070603308
[4.936681767844157],alhamdulillah,1,4.936681767844157
"[11.335749165769135, 13.296965097814006, 11.335749165769135, 13.296965097814006]",red heart red heart,1,12.31635713179157
"[2.9992828114638352, 0, 0, 0, 16.160470069993472, 0, 1.2299828400083792, 0, 0, 10.132092299437364, 0, 0]",@ adibwcksn adib wicaksono pake indosat pakkk yawloh parah ni irhamni fitra,1,2.5434856684085876
"[0, -1.0471720572656609]",family nihh,0,-0.5235860286328304
"[0, 0, 0, 8.280586368627068, 6.041688577216262, 20.400002087964094, 5.728275457232987, 0]",presentasi ampe sore dah abis kuota 300rb luthfi,1,5.0563190613800515
"[12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes smiling face with heart eyes,1,17.342116499528814
[0],yeyeyeye,0,0.0
"[0, 0, 0]",loginn loginnnn rankedddd,0,0.0
"[3.3565079204002117, 11.335749165769135, 13.296965097814006]",mantap red heart,1,9.32974072799445
"[1.2414825212917675, 6.513629406672832, 20.125481828339538, 4.936681767844157]",lumayan lah ya alhamdulillah,1,8.204318881037073
"[10.796262669890053, 8.791752838354096, 4.923281098383042, 13.811511003396197, 6.668485919890897]",trus gimana caranya itu wkwk,1,8.998258705982858
"[20.821548799198307, 8.723616386310379, 9.85709449509632, 3.1779746475787785, 15.879250785867304, 4.5097154320174955, 9.331398626875435, 14.815724753061126, 9.597601394467583, 18.442847059281977, 25.670098798085004, 0, 9.710754667144293, 24.60614524637703, 17.17747863040405, 14.239074539068866]",kuliah cuman 2 bulan ga full satu semester mending bpp di kembaliin 50% pak folded hands,1,12.910020266302123
"[9.597601394467583, 16.424541165590494, 5.578419537099986]",mending subsidi indihome,1,10.533520699052689
"[4.936681767844157, 12.108888315131194, 23.949859845910467, 23.611044010781132, 13.296965097814006, 13.743825228007266]",alhamdulillah smiling face with heart eyes,1,15.274544044248039
"[10.366388211083422, 11.005619920945882, 3.2941699939576594, 12.612567376949887]",bukan april mop kan,1,9.319686375734213
"[4.936681767844157, -1.1170333090266522, 13.296965097814006]",alhamdulillah beating heart,1,5.705537852210504
[0],ckckckckkckckcj,0,0.0
[0],uwuw,0,0.0
[0],manttuuul,0,0.0
"[4.936681767844157, 3.3565079204002117, 24.60614524637703, 15.350085281849346, 16.16680262924563]",alhamdulillah mantap pak terima kasih,1,12.883244569143272
"[0, 6.78575271075713, 22.88279881445002, 4.966889139417212, 24.60614524637703]",ukt ngga ada cashback pak,1,11.84831718220028
"[0, 6.668485919890897]",punteenn wkwk,1,3.3342429599454486
"[4.936681767844157, 19.239648878279354, 10.070970351106247, 0, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266]",alhamdulillah semoga lekas pulih beaming face with smiling eyes,1,13.230670832327592
"[4.936681767844157, 0, 12.608562517959507, 15.58640915603588, 11.335749165769135, 13.296965097814006]",alhamdulillah terimakasi tel u red heart,1,9.627394617570447
"[17.17747863040405, 14.239074539068866]",folded hands,1,15.708276584736458
"[0, 0]",% boo,0,0.0
"[8.342834701255844, 2.9766259221425253, 4.9843855310746905, 0, 26.474804430584268, 1.6042516919720304]",terimakasih telah membuat grup² kita rame,1,7.397150379504893
"[0, 13.65956464817592, 22.69505775487729, 0, 4.615734015181369, 11.41511909388851, 23.949859845910467, 23.611044010781132, 12.108888315131194, 13.743825228007266, 8.342834701255844, 9.399850865567632, 19.239648878279354, 11.542032013520027, 0, 0, 20.125481828339538, 11.335749165769135, 13.296965097814006, 1.1675680825636792]",pasangin wifi bisa mereun sekalian beaming face with smiling eyes terimakasih telyu semoga segera ter realisasikan ya red heart sparkles,1,11.012461177253117
"[12.627234937252053, 22.34959285909023, 0, 0, 12.052821119479336]",jgn buat streaming drakor yaa,1,9.405929783164325
"[0, 3.3922059510509195, 13.296965097814006, 3.3922059510509195, 13.296965097814006]",alhamdulillahh yellow heart yellow heart,1,6.6756684195459695
[4.936681767844157],alhamdulillah,1,4.936681767844157
"[15.350085281849346, 16.16680262924563, 24.60614524637703, 8.748082997111048, 11.335749165769135, 13.296965097814006]",terima kasih pak rektor red heart,1,14.917305069694367
"[19.239648878279354, 22.88279881445002, 16.424541165590494, 12.308304298792413, 17.17747863040405, 14.239074539068866]",semoga ada subsidi nilai folded hands,1,17.045307721097533
"[4.966889139417212, 18.442847059281977, 9.710754667144293, 21.967258484815744, 24.60614524637703, 17.17747863040405, 14.239074539068866]",cashback bpp 50% aja pak folded hands,1,15.87292110950131
"[12.786423097001768, 6.640835041298177]",jadi sayang,1,9.713629069149972
"[2.610952075057324, 18.96129084884488, 11.005619920945882, 10.551355744638256, 0, 22.88279881445002, 13.953193947154475, 0, 10.132092299437364, 11.276995030695806, 0, 20.400002087964094, 10.162859133519266, 16.698537861929953, 0, 12.75355994294832, 0]",wah udah april nih teman2 ada kabar gembira ni setelah mendapat kuota aku akan rajinnn belajar neyy,1,9.493485747505037
"[4.254089495745354, 21.204059676660677, 8.528258020047797, 23.557310129908487, 3.1715249170406263, 29.67113496319793, 24.833945697115738, 14.408484944366322, 0, 17.030621719722305, 12.951427528914115, 8.429576033808777, 5.990517247721101]",asik telkom ngasih juga akhirnya dan lebih besar pula dari univ lain wkwkwk,1,13.386996182634558
"[4.672436771831022, 21.967258484815744, 24.60614524637703]",mentahannya aja pak,1,17.081946834341267
[4.936681767844157],alhamdulillah,1,4.936681767844157
[0],alhamdulillahh,0,0.0
"[8.444716662454697, 3.1042645868576466, 21.743351687956963, 8.330681591204891, 8.280586368627068]",cara claim nya gmn dah,1,9.980720179420254
"[4.936681767844157, 3.854043892199398, 4.846142869768318]",alhamdulillah makasih bapak,1,4.545622843270625
"[24.60614524637703, 11.050762305415656, 14.76785330469702, 7.387348689259382, 21.967258484815744, 20.125481828339538, 10.548506411991664]",pak tolong subsidinya mentahnya aja ya sedih,1,15.779050895842289
"[0, 0]",tah kieu,0,0.0
"[11.593352755022858, 0, 0, 8.748082997111048, 22.34959285909023, 4.966889139417212, 18.442847059281977, 21.743351687956963, 11.243059064742193, 13.412408982061725]",ditunggu kabarny bpk rektor buat cashback bpp nya thumbs up,1,11.24995845446842
"[19.239648878279354, 0]",semoga diduitin,1,9.619824439139677
[1.8577203459720637],alhamdulilah,1,1.8577203459720637
"[0, 1.4287702420477997, 6.7024330298681125, 4.305255886038621, 12.75355994294832, 10.551355744638256, 0, 24.60614524637703, 5.7909338436637325]",waah mantapp makin semangat belajar nih jadinya pak 3,1,7.348717103953542
"[4.936681767844157, 8.342834701255844, 24.60614524637703, 8.748082997111048]",alhamdulillah terimakasih pak rektor,1,11.658436178147019
"[4.936681767844157, 22.644803515935426, 19.991453332194787, 23.949859845910467, 11.243059064742193, 13.412408982061725]",alhamdulillah loudly crying face thumbs up,1,16.029711084781457
"[8.748082997111048, 0, 0, 6.318258215979501, 13.953900864461046, 0, 18.14499507890788, 0, 0]",rektor panutan beri dia beberapa periode lagi bung handshake,1,5.240581906273274
"[1.6042516919720304, 20.125481828339538, 0, 0]",rame ya enjoy boi,1,5.432433380077892
"[13.818977990077071, 15.07277324632768, 9.85709449509632, 3.1779746475787785, 18.14499507890788, 20.125481828339538, 24.60614524637703, 17.605546235834204, 6.765447973544557, 5.898612465067072, 17.17747863040405, 14.239074539068866]",bukannya masih 2 bulan lagi ya pak sampai 29 mei folded hands,1,13.874133531385253
"[12.108888315131194, 23.949859845910467, 23.611044010781132, 7.405840275523034, 12.108888315131194, 23.949859845910467, 23.611044010781132, 7.405840275523034]",smiling face with halo smiling face with halo,1,16.768908111836456
"[15.879250785867304, 4.615734015181369, 4.966889139417212, 18.442847059281977, 24.60614524637703, 1.2414825212917675, 22.34959285909023, 6.326302586245171, 2.2542301445323125, 14.815724753061126, 4.815339976450132, 22.644803515935426, 19.991453332194787, 23.949859845910467]",ga sekalian cashback bpp pak lumayan buat bayar kosan semester depan loudly crying face,1,13.34997541291688
